date,open,high,low,close,adj_close,volume,dividends,stock_splits,ticker,ret_1d,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_sadness,nrc_surprise,nrc_trust,nrc_positive,nrc_negative,nrc_net_sentiment,hf_very_negative_score,hf_negative_score,hf_neutral_score,hf_very_positive_score,hf_positive_score,fb_neutral_score,fb_positive_score,fb_negative_score,fb_net_sentiment,n_calendar_source_days,n_posts,nrc_anger_lag1,nrc_anticipation_lag1,nrc_disgust_lag1,nrc_fear_lag1,nrc_joy_lag1,nrc_sadness_lag1,nrc_surprise_lag1,nrc_trust_lag1,nrc_positive_lag1,nrc_negative_lag1,nrc_net_sentiment_lag1,hf_very_negative_score_lag1,hf_negative_score_lag1,hf_neutral_score_lag1,hf_very_positive_score_lag1,hf_positive_score_lag1,fb_neutral_score_lag1,fb_positive_score_lag1,fb_negative_score_lag1,fb_net_sentiment_lag1,nrc_net_sentiment_ew,nrc_net_sentiment_ew_lag1,soxx_ret_1d,spy_ret_1d,vix_ret_1d,hf_net_4_lag1
2023-01-19,17.035999298095703,17.19700050354004,16.731000900268555,16.764999389648438,16.747325897216797,452932000.0,,,NVDA,-0.0352191804152314,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.015,0.0164,0.927,0.021,0.0206,0.9245,0.0645,0.011,0.0535,0.3333333333333333,-2.0,-0.0280535384589144,-0.0072796428905981,0.0088495724594612,0.0101999999999999
2023-01-20,17.01099967956543,17.856000900268555,16.825000762939453,17.839000701904297,17.82019805908203,564967000.0,,,NVDA,0.0640622967779909,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,1.0,,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,0.0,0.3333333333333333,0.0312973761828259,0.0186289167103252,-0.0326510751143991,-0.1323999999999999
2023-01-23,18.06399917602539,19.2450008392334,17.81800079345703,19.19300079345703,19.17276763916016,655163000.0,,,NVDA,0.0759009285751901,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,3.0,,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,0.75,0.0,0.0502167397559312,0.0119987037382516,-0.0020151594336836,-0.443175
2023-01-24,18.82699966430664,19.4950008392334,18.81999969482422,19.26499938964844,19.24468994140625,496204000.0,,,NVDA,0.0037512738692555,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,1.0,,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,1.8333333333333333,0.75,-0.0075575513367019,-0.0010733435820641,-0.0307924643840423,-0.1364416666666666
2023-01-25,18.913000106811523,19.3700008392334,18.57999992370605,19.32299995422364,19.302631378173828,449537000.0,,,NVDA,0.003010775281077,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,1.0,,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,0.4285714285714285,1.8333333333333333,0.0027125830409335,0.0003747375504763,-0.0062500434617184,0.1031999999999999
2023-01-26,19.701000213623047,20.166000366210938,19.277999877929688,19.802000045776367,19.7811222076416,489535000.0,,,NVDA,0.0247888912186771,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,1.0,,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,-0.1428571428571428,0.4285714285714285,0.0168521332847686,0.0109903837223652,-0.0183438355801494,-0.3537857142857144
2023-01-27,19.46199989318848,20.62800025939941,19.405000686645508,20.364999771118164,20.343530654907227,542142000.0,,,NVDA,0.0284315743749039,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,1.0,,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,-0.125,-0.1428571428571428,-0.0063705995623621,0.0022977109485289,-0.0117458258799415,-0.0078714285714285
2023-01-30,19.950000762939453,20.13999938964844,19.14999961853028,19.16200065612793,19.14180374145508,488611000.0,,,NVDA,-0.0590716987054686,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,3.0,,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,0.888888888888889,-0.125,-0.0265538052347256,-0.012546918623589,0.0772555530790592,-0.0855124999999999
2023-01-31,19.170000076293945,19.687000274658203,18.950000762939453,19.53700065612793,19.51640892028809,498017000.0,,,NVDA,0.0195700041591029,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1.0,,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,0.5,0.888888888888889,0.0186481426762521,0.0147034492360522,-0.0270812889199787,-0.1508333333333333
2023-02-01,19.69099998474121,21.191999435424805,19.61100006103516,20.94300079345703,20.920923233032227,660477000.0,,,NVDA,0.0719658169943389,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,1.0,,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1.0,0.5,0.052145130318717,0.0106277535023429,-0.0788659180093729,0.2683500000000001
2023-02-02,21.0,21.948999404907227,20.700000762939453,21.708999633789062,21.68611717224121,564276000.0,,,NVDA,0.0365755340089777,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1967,0.1156666666666666,0.6223666666666666,0.0329333333333333,0.0323,0.8410666666666667,0.1407666666666666,0.0181999999999999,0.1225666666666666,1.0,,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,0.0,1.0,0.0231677994065733,0.0145570815504523,0.048125274908483,-0.0427666666666668
2023-02-07,21.381999969482425,22.25900077819824,21.14999961853028,22.17300033569336,22.14962577819824,664150000.0,,,NVDA,0.0514009117381646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,1.0,,0.2333333333333333,0.7000000000000001,0.0666666666666666,0.4333333333333333,0.5333333333333333,0.3,0.4333333333333333,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0947833333333333,0.1331666666666666,0.2620633333333333,0.2307099999999999,0.2792366666666666,0.79957,0.1825933333333333,0.0178366666666666,0.1647566666666666,0.0,0.1666666666666666,0.0318012772021967,0.0130785598320828,-0.0396294619490334,0.2819966666666665
2023-02-08,22.386999130249023,22.87800025939941,22.007999420166016,22.20499992370605,22.18159294128418,559651000.0,,,NVDA,0.001443237163736,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,0.0,0.0,-0.0215030557532776,-0.0109347675540532,0.0519828146455756,-0.0349
2023-02-09,22.606000900268555,23.020000457763672,22.1200008392334,22.33699989318848,22.313453674316406,523876000.0,,,NVDA,0.0059446016064432,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,1.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1.5,0.0,0.0025520242471643,-0.0086690193259099,0.0550178283178224,-0.2845166666666666
2023-02-10,21.690000534057617,22.077999114990234,20.81100082397461,21.26499938964844,21.24258613586425,550737000.0,,,NVDA,-0.0479920120875219,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,1.0,,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,-0.25,1.5,-0.0159093014977962,0.0023336120603374,-0.0086913764260908,-0.127575
2023-02-13,21.538000106811523,22.04800033569336,20.96199989318848,21.788000106811523,21.76502799987793,474919000.0,,,NVDA,0.0245940800556119,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,3.0,,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,0.5,-0.25,0.0147053261777003,0.0117388841389627,-0.0092547748515765,-0.171075
2023-02-14,21.577999114990234,23.04899978637696,21.36599922180176,22.97100067138672,22.9467830657959,675474000.0,,,NVDA,0.0542960507987675,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,1.0,,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,-0.3333333333333333,0.5,0.0181509349531496,-0.0004602023301752,-0.0703048325687372,-0.25395
2023-02-15,22.54899978637696,22.854999542236328,22.106000900268555,22.763999938964844,22.7400016784668,420575000.0,,,NVDA,-0.0090113453696837,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1.0,,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,0.5,-0.3333333333333333,0.0040803632667152,0.003247509439147,-0.0359598260530309,0.1071499999999999
2023-02-16,22.132999420166016,22.549999237060547,21.927000045776367,22.00200080871582,21.97880744934082,412026000.0,,,NVDA,-0.0334737982823799,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,1.0,,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1.25,0.5,-0.0245199770949117,-0.0137689459884764,0.1064180242880923,0.0246750000000002
2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,21.365455627441406,465888000.0,,,NVDA,-0.0279065105471775,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,1.0,,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,0.0,1.25,-0.0155740772081713,-0.002498347014646,-0.0074367683670248,-0.22005
2023-02-21,21.0,21.49399948120117,20.61800003051757,20.655000686645508,20.63322639465332,410015000.0,,,NVDA,-0.0342716413614706,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,4.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,-0.0208333333333333,0.0,-0.0323856134890636,-0.0200607539701833,0.1423576581570211,-0.0471
2023-02-22,20.707000732421875,21.10400009155273,20.42099952697754,20.753999710083008,20.732120513916016,513184000.0,,,NVDA,0.0047929546921621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1.0,,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,1.0,-0.0208333333333333,-0.0047958841391888,-0.0013780455236812,-0.0253607303201784,0.0011729166666666
2023-02-23,23.440000534057617,23.88800048828125,23.02499961853028,23.66399955749512,23.63905334472656,1117995000.0,,,NVDA,0.1402139655159404,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1.0,1.0,0.0328823234317996,0.0053193783687932,-0.0515927087772261,0.1229
2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,23.261455535888672,589716000.0,,,NVDA,-0.0159734742052233,0.75,0.25,0.25,0.25,0.25,0.5,1.0,0.25,0.75,1.75,-1.0,0.0224,0.0461,0.8484,0.034425,0.04865,0.8328,0.04455,0.122625,-0.078075,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,-1.0,1.0,-0.0179120409374066,-0.0106824970611989,0.0250709887392444,0.0053
